TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency,workflowRunId,workflowStepId
2026-08-21 07:52:32,1787298752843,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,pgw6q-1787298752843-f441ca6a172f,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,8,iad1,370,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXAB678809W8FNSJQPGRJ,ZWTXaH3JLH5o,1,,
2026-08-21 07:52:32,1787298752813,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,dkhxx-1787298752813-faca14a57d31,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,5,iad1,371,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXAA71S7AE3DWZHENFEDP,ixQP0En4HAtx,1,,
2026-08-21 07:52:32,1787298752813,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,dkhxx-1787298752813-faca14a57d31,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,5,iad1,339,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXA9QKRVZ9BNR54H3JXR6,0wS2QYpHHVTK,1,,
2026-08-21 07:52:32,1787298752810,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,w27tk-1787298752810-56b4fbe7c10d,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,29,iad1,370,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXA9W0NBB26RFCAX9FBR7,ZWTXaH3JLH5o,1,,
2026-08-21 07:52:32,1787298752810,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,w27tk-1787298752810-56b4fbe7c10d,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,5,iad1,345,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXA9DRHQ74C7WXGW5RM20,7h5ZChTnMNPw,1,,
2026-08-21 07:52:32,1787298752792,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,x9w9j-1787298752792-29ac6309b71a,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,5,iad1,370,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXA9GS91TFNCJ31M0VRMN,ZWTXaH3JLH5o,1,,
2026-08-21 07:52:32,1787298752792,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,x9w9j-1787298752792-29ac6309b71a,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,5,iad1,345,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXA90E558BQJ9KT8CC3ZZ,7h5ZChTnMNPw,1,,
2026-08-21 07:52:32,1787298752786,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,bgkk2-1787298752786-206e6c189606,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,5,iad1,371,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXA9ENRC3M3E76YEACVCT,ixQP0En4HAtx,1,,
2026-08-21 07:52:32,1787298752786,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,bgkk2-1787298752786-206e6c189606,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,5,iad1,339,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXA8WARAPNATKYRKS471P,0wS2QYpHHVTK,1,,
2026-08-21 07:52:32,1787298752757,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,lsd4g-1787298752757-120461ab0f87,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,7,iad1,371,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXA8E4YSB9PXB4HV9RY9E,ixQP0En4HAtx,1,,
2026-08-21 07:52:32,1787298752757,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,lsd4g-1787298752757-120461ab0f87,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,6,iad1,339,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXA7W0GC71WNCQPBTREQQ,0wS2QYpHHVTK,1,,
2026-08-21 07:52:32,1787298752745,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,mwf9f-1787298752745-dd0c9a7c857c,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,9,iad1,370,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXA81SKYCPQYFSTG24BRA,ZWTXaH3JLH5o,1,,
2026-08-21 07:52:32,1787298752745,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,mwf9f-1787298752745-dd0c9a7c857c,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,6,iad1,345,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXA7H9SD95YNQBZVZEM3J,7h5ZChTnMNPw,1,,
2026-08-21 07:52:32,1787298752706,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,sljmc-1787298752706-0c0d4d51ccad,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,5,iad1,370,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXA6RWB0H9ST9BY6RCZD3,ZWTXaH3JLH5o,1,,
2026-08-21 07:52:32,1787298752706,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,sljmc-1787298752706-0c0d4d51ccad,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,6,iad1,345,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXA69VB3DKXWV2D63NPKA,7h5ZChTnMNPw,1,,
2026-08-21 07:52:32,1787298752617,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,47zsg-1787298752617-a160133a03bf,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,5,iad1,370,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXA5240JYHFQMNFQJK3Y7,ZWTXaH3JLH5o,1,,
2026-08-21 07:52:32,1787298752617,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,47zsg-1787298752617-a160133a03bf,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,7,sfo1,218,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXA3HQPFHXGP1RTC3C9P9,gG5RCH22z6p0,1,,
2026-08-21 07:52:32,1787298752595,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,jsvdg-1787298752595-d32b5e3c6878,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,5,iad1,370,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXA398A94MT7454KZXK49,ZWTXaH3JLH5o,1,,
2026-08-21 07:52:32,1787298752595,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,jsvdg-1787298752595-d32b5e3c6878,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,5,iad1,345,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXA2TAS7HC8TH4HHYVVSA,7h5ZChTnMNPw,1,,
2026-08-21 07:52:32,1787298752582,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,wv7vw-1787298752582-5d665051107e,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,5,iad1,345,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXA2EHSZM8MA4ZSZ2AZ70,7h5ZChTnMNPw,1,,
2026-08-21 07:52:32,1787298752582,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,wv7vw-1787298752582-5d665051107e,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,6,iad1,371,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXA36VNR18GE89EMGYTVH,ixQP0En4HAtx,1,,
2026-08-21 07:52:32,1787298752571,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,p2kk2-1787298752571-ad47d061d6bf,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,5,iad1,339,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXA21BDWM1WC4CYE60ZBZ,0wS2QYpHHVTK,1,,
2026-08-21 07:52:32,1787298752571,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,p2kk2-1787298752571-ad47d061d6bf,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,5,iad1,370,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXA2FQ5XR1TCTSYWBG94T,ZWTXaH3JLH5o,1,,
2026-08-21 07:52:32,1787298752567,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,cqljf-1787298752567-0a50a772333d,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,6,iad1,345,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXA1YE6AKVWWK551EG6J3,7h5ZChTnMNPw,1,,
2026-08-21 07:52:32,1787298752567,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,cqljf-1787298752567-0a50a772333d,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,5,iad1,371,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXA2GEFP3452FWWBCG1XD,ixQP0En4HAtx,1,,
2026-08-21 07:52:32,1787298752552,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,7tgdr-1787298752552-26f22a79d062,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,6,iad1,345,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXA1G4W1ZBSHW5HN3RJ1D,7h5ZChTnMNPw,1,,
2026-08-21 07:52:32,1787298752552,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,7tgdr-1787298752552-26f22a79d062,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,5,iad1,371,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXA1Y5CNNGEMC5K25WQNX,ixQP0En4HAtx,1,,
2026-08-21 07:52:32,1787298752551,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,2g4pc-1787298752551-a698896353d8,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,5,iad1,339,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXA1DF3RM3QKD1M9N7K7R,0wS2QYpHHVTK,1,,
2026-08-21 07:52:32,1787298752551,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,2g4pc-1787298752551-a698896353d8,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,5,iad1,370,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXA1ZSVV334PKS7757AY7,ZWTXaH3JLH5o,1,,
2026-08-21 07:52:32,1787298752548,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,9p8s7-1787298752548-1503e14b7f37,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,6,iad1,342,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXA1DJ9MVTB52WAYZ9139,jYwSUfQKo6zE,1,,
2026-08-21 07:52:32,1787298752548,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,9p8s7-1787298752548-1503e14b7f37,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,5,iad1,320,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXA1WMY6DW0SQMCJEWSAE,qohtDSwBu4Gb,1,,
2026-08-21 07:52:32,1787298752546,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,l86z5-1787298752546-8514a60b373d,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,6,iad1,352,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXA163Z2RMV48PES583EG,fMOyNr94GBGB,1,,
2026-08-21 07:52:32,1787298752546,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,l86z5-1787298752546-8514a60b373d,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,6,iad1,274,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXA1VFCXR1VA24WWJP9T9,BdZ1jMk8e3yz,1,,
2026-08-21 07:52:32,1787298752539,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,2j4hx-1787298752539-c5b9553df1bd,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,6,iad1,343,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXA13ZSV54YXKHNMDNK0G,oVMK1fk96FRs,1,,
2026-08-21 07:52:32,1787298752539,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,2j4hx-1787298752539-c5b9553df1bd,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,5,iad1,302,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXA1RPV5QR5NXZYTZVKP5,b0ntOOipQFsh,1,,
2026-08-21 07:52:32,1787298752518,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,2p5jn-1787298752518-13365da02955,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,6,iad1,302,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXA0WKB0BQGB4S2B3CRPM,b0ntOOipQFsh,1,,
2026-08-21 07:52:32,1787298752518,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,2p5jn-1787298752518-13365da02955,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,6,iad1,343,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXA0D4V659RNTV7FAG0TH,oVMK1fk96FRs,1,,
2026-08-21 07:52:32,1787298752473,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,kqcn2-1787298752473-a29187e9fc4f,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,5,iad1,302,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXA0G27T16QZZSY91W5Y9,b0ntOOipQFsh,1,,
2026-08-21 07:52:32,1787298752473,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,kqcn2-1787298752473-a29187e9fc4f,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,5,iad1,343,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMX9ZVA85JGSRX4ST6JGZ8,oVMK1fk96FRs,1,,
2026-08-21 07:52:32,1787298752458,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,68ddm-1787298752458-04c2762696ed,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,6,iad1,302,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMX9Z1G6D2ZTAVEGB276N6,b0ntOOipQFsh,1,,
2026-08-21 07:52:32,1787298752458,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,68ddm-1787298752458-04c2762696ed,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,6,iad1,343,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMX9YKC2GTMNTHW5EQY21B,oVMK1fk96FRs,1,,
2026-08-21 07:52:32,1787298752451,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,rtwnk-1787298752451-68051d5491f4,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,6,iad1,274,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMX9Z0T1465KA9RYZJNS74,BdZ1jMk8e3yz,1,,
2026-08-21 07:52:32,1787298752451,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,rtwnk-1787298752451-68051d5491f4,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,6,iad1,352,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMX9YEJ3MW9A80PXQ6M7ZF,fMOyNr94GBGB,1,,
2026-08-21 07:52:32,1787298752402,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,x8z9t-1787298752402-75729418b8e0,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,6,iad1,274,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMX9YJ9TMHMA0X22758AQ4,BdZ1jMk8e3yz,1,,
2026-08-21 07:52:32,1787298752402,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,x8z9t-1787298752402-75729418b8e0,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,6,iad1,352,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMX9XK4RZ3QX42ZXGYTM73,fMOyNr94GBGB,1,,
2026-08-21 07:52:32,1787298752402,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,764z8-1787298752402-b4223790e941,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,6,iad1,302,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMX9YA63KC1ZSEMBEZ1G9X,b0ntOOipQFsh,1,,
2026-08-21 07:52:32,1787298752402,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,764z8-1787298752402-b4223790e941,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,middleware,/_middleware,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,6,sfo1,218,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMX9WTXYQGJY4DJ6TCBM8D,gG5RCH22z6p0,1,,
2026-08-21 07:52:32,1787298752383,www.staffordshirewoodfuels.co.uk/api/log-drain,POST,,200,lql9l-1787298752383-7863df626975,VercelDrain/1.0 (+https://vercel.com/docs/drains),,production,main,MISS,function,/api/log-drain,www.staffordshirewoodfuels.co.uk,staffordshire-6diohmfiq-mailfoundry.vercel.app,dpl_BqZmMgBcQPGTJuXAod98WZ9BGGXX,6,iad1,274,2048,,prj_8iQOrGzJ1eJ6OttmZ8LMj00sqIqX,,,01M0HMXA052FWT1CDSWZZVQ4JW,BdZ1jMk8e3yz,1,,
